County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
037,"St. Mary's County, Maryland",107079.0,36.0,85672.0,36017.0,7544.0,7.0452656449910815
019,"Dorchester County, Maryland",32617.0,43.1,46361.0,26388.0,5301.0,16.2522610908422
015,"Cecil County, Maryland",101435.0,39.6,66689.0,29518.0,10404.0,10.2568147089269
001,"Barnstable County, Massachusetts",215449.0,50.4,60526.0,36142.0,19743.0,9.16365357926934
003,"Berkshire County, Massachusetts",130545.0,45.1,48450.0,29294.0,16004.0,12.259374162166303
023,"Plymouth County, Massachusetts",497386.0,41.5,75092.0,35220.0,37069.0,7.4527630452003075
021,"Norfolk County, Massachusetts",677296.0,40.7,84916.0,44692.0,43436.0,6.413148756230658
019,"Nantucket County, Massachusetts",10224.0,39.9,85478.0,47331.0,1048.0,10.25039123630673
115,"Monroe County, Michigan",151408.0,41.0,53972.0,25939.0,18337.0,12.110984888513157
059,"Hillsdale County, Michigan",46463.0,41.2,41759.0,20379.0,8897.0,19.14856982975701
127,"Oceana County, Michigan",26456.0,42.4,40023.0,18986.0,5200.0,19.655276685817963
035,"Clare County, Michigan",30823.0,45.8,32668.0,18148.0,8013.0,25.99682055607825
083,"Keweenaw County, Michigan",2181.0,52.7,39038.0,24802.0,338.0,15.497478220999541
139,"Ottawa County, Michigan",267017.0,34.6,56453.0,25371.0,29009.0,10.864102285622264
007,"Alpena County, Michigan",29399.0,46.4,38016.0,21948.0,4999.0,17.003979727201607
111,"Midland County, Michigan",83842.0,40.5,53076.0,29536.0,10989.0,13.106796116504855
129,"Ogemaw County, Michigan",21537.0,48.0,34619.0,19634.0,4570.0,21.21929702372661
039,"Crawford County, Michigan",14017.0,48.0,40295.0,21492.0,2278.0,16.25169437112078
057,"Gratiot County, Michigan",42148.0,38.5,40359.0,18836.0,6936.0,16.456296858688432
091,"Lenawee County, Michigan",99505.0,40.5,47766.0,22395.0,13348.0,13.41440128636752
097,"Mackinac County, Michigan",11099.0,49.6,38704.0,22622.0,1674.0,15.082439859446797
061,"Houghton County, Michigan",36494.0,33.1,35430.0,19783.0,7853.0,21.518605798213404
085,"Lake County, Michigan",11485.0,50.7,29379.0,16202.0,3104.0,27.026556377884198
141,"Presque Isle County, Michigan",13234.0,52.1,39652.0,22788.0,1677.0,12.671905697445972
077,"Kalamazoo County, Michigan",252763.0,34.0,45775.0,25757.0,46696.0,18.47422288863481
123,"Newaygo County, Michigan",48280.0,41.5,42571.0,20623.0,8815.0,18.25807787903894
025,"Calhoun County, Michigan",135534.0,39.6,42110.0,22978.0,23525.0,17.357268286924313
081,"Kent County, Michigan",609544.0,34.6,51667.0,25889.0,93131.0,15.278798577297128
145,"Saginaw County, Michigan",198841.0,40.0,42331.0,22349.0,37246.0,18.731549328357833
017,"Bay County, Michigan",107312.0,41.8,45376.0,23799.0,15617.0,14.552892500372744
041,"Delta County, Michigan",36967.0,46.0,42676.0,22471.0,5942.0,16.073795547380097
071,"Koochiching County, Minnesota",13251.0,46.7,41108.0,26045.0,1827.0,13.787638668779715
097,"Morrison County, Minnesota",33118.0,40.8,47649.0,23753.0,4124.0,12.452442780361134
147,"Steele County, Minnesota",36512.0,39.4,56480.0,27259.0,3716.0,10.177475898334794
001,"Aitkin County, Minnesota",16032.0,52.0,41617.0,24939.0,1914.0,11.938622754491018
101,"Murray County, Minnesota",8639.0,47.0,52160.0,27450.0,900.0,10.417872438939693
067,"Kandiyohi County, Minnesota",42265.0,40.1,50149.0,26880.0,5649.0,13.365668993256833
133,"Rock County, Minnesota",9601.0,41.6,46623.0,24101.0,1233.0,12.842412248724091
155,"Traverse County, Minnesota",3507.0,47.9,45714.0,28030.0,305.0,8.696891930424865
053,"Hennepin County, Minnesota",1170623.0,36.0,64403.0,37485.0,146826.0,12.54255212822574
023,"Chippewa County, Minnesota",12272.0,42.8,49434.0,25993.0,1281.0,10.4383963494133
037,"Coosa County, Alabama",11198.0,44.7,37277.0,18493.0,2280.0,20.360778710484016
005,"Anderson County, Kentucky",21575.0,38.5,52646.0,24161.0,2418.0,11.207415990730011
027,"Breckinridge County, Kentucky",20059.0,41.9,38907.0,18101.0,3868.0,19.283114811306646
071,"Floyd County, Kentucky",39448.0,39.9,30476.0,17716.0,11174.0,28.32589738389779
073,"Franklin County, Kentucky",49390.0,40.2,46071.0,26243.0,7884.0,15.962745495039481
117,"Kenton County, Kentucky",160828.0,36.4,54270.0,27704.0,21707.0,13.497027880717289
147,"McCreary County, Kentucky",18163.0,38.6,20972.0,11818.0,4968.0,27.352309640477895
151,"Madison County, Kentucky",83976.0,33.7,42312.0,21800.0,16742.0,19.936648566257027
153,"Magoffin County, Kentucky",13179.0,39.6,26877.0,15118.0,3719.0,28.219136505045906
169,"Metcalfe County, Kentucky",10043.0,42.7,31750.0,17171.0,1979.0,19.70526735039331
189,"Owsley County, Kentucky",4738.0,42.7,19986.0,13611.0,1752.0,36.97762769100886
205,"Rowan County, Kentucky",23425.0,31.5,35236.0,17094.0,5925.0,25.29348986125934
213,"Simpson County, Kentucky",17443.0,38.6,39546.0,19441.0,3443.0,19.738577079630797
217,"Taylor County, Kentucky",24585.0,40.5,36384.0,18790.0,5106.0,20.76876143990238
049,"Clark County, Kentucky",35608.0,40.7,45853.0,24524.0,5383.0,15.117389350707706
219,"Todd County, Kentucky",12505.0,36.9,41541.0,17846.0,2514.0,20.103958416633347
039,"Carlisle County, Kentucky",5064.0,42.3,39049.0,21500.0,808.0,15.955766192733018
041,"Carroll County, Kentucky",10902.0,36.3,40160.0,19429.0,3109.0,28.51770317372959
045,"Dale County, Alabama",50102.0,36.1,44889.0,22685.0,8448.0,16.86160233124426
065,"Hale County, Alabama",15594.0,40.7,30051.0,18812.0,4065.0,26.067718353212776
055,"Etowah County, Alabama",104260.0,40.3,38013.0,20204.0,19507.0,18.70995587953194
049,"DeKalb County, Alabama",71076.0,38.8,37851.0,18149.0,13966.0,19.649389386009343
053,"Escambia County, Alabama",38169.0,39.4,30687.0,16540.0,9087.0,23.807278157667216
075,"Lamar County, Alabama",14396.0,42.9,36028.0,19026.0,3170.0,22.020005557099193
111,"Randolph County, Alabama",22819.0,41.5,35213.0,19830.0,5437.0,23.826635698321574
013,"Butler County, Alabama",20624.0,40.6,29918.0,17403.0,5776.0,28.006206361520558
097,"Mobile County, Alabama",413188.0,36.7,43028.0,22501.0,79994.0,19.360194390931003
105,"Perry County, Alabama",10390.0,35.8,28209.0,13716.0,2469.0,23.763233878729547
127,"Walker County, Alabama",66622.0,41.8,37566.0,20698.0,13688.0,20.545765662994206
029,"Cleburne County, Alabama",14945.0,41.3,38019.0,19108.0,2728.0,18.253596520575442
035,"Conecuh County, Alabama",13104.0,43.2,24658.0,15605.0,4264.0,32.53968253968254
063,"Greene County, Alabama",8934.0,42.4,24226.0,14930.0,2923.0,32.71770763375867
005,"Barbour County, Alabama",27321.0,38.3,32911.0,16829.0,6512.0,23.8351451264595
007,"Bibb County, Alabama",22754.0,39.4,36447.0,17427.0,3898.0,17.131053880636372
011,"Bullock County, Alabama",10746.0,39.6,32033.0,18628.0,2211.0,20.575097710776102
015,"Calhoun County, Alabama",117714.0,38.7,39962.0,20828.0,25105.0,21.327114871638038
025,"Clarke County, Alabama",25573.0,40.3,29357.0,18979.0,7416.0,28.999335236382123
057,"Fayette County, Alabama",17110.0,43.5,33838.0,18494.0,3349.0,19.57334891876096
095,"Marshall County, Alabama",93699.0,38.4,39526.0,20382.0,18046.0,19.259543858525706
009,"Blount County, Alabama",57623.0,39.6,44145.0,20730.0,9023.0,15.65867795845409
089,"Madison County, Alabama",339279.0,37.4,58434.0,31933.0,42565.0,12.545721957445053
001,"Autauga County, Alabama",54907.0,37.5,53682.0,24571.0,6615.0,12.047644198371792
061,"Geneva County, Alabama",26791.0,41.9,35625.0,20199.0,5591.0,20.868948527490573
016,"Aleutians West Census Area, Alaska",5538.0,38.6,81853.0,31790.0,488.0,8.811845431563741
060,"Bristol Bay Borough, Alaska",933.0,40.9,79531.0,37024.0,73.0,7.82422293676313
188,"Northwest Arctic Borough, Alaska",7624.0,25.7,61607.0,21461.0,1662.0,21.799580272822666
050,"Bethel Census Area, Alaska",17356.0,26.2,51689.0,18497.0,3880.0,22.355381424291313
270,"Wade Hampton Census Area, Alaska",7678.0,22.0,40176.0,11210.0,2398.0,31.23209169054441
220,"Sitka City and Borough, Alaska",8945.0,38.5,69405.0,32521.0,879.0,9.826718837339296
130,"Ketchikan Gateway Borough, Alaska",13595.0,38.7,62519.0,31589.0,1363.0,10.025744759102611
170,"Matanuska-Susitna Borough, Alaska",91519.0,34.7,71037.0,29534.0,8897.0,9.721478600072116
070,"Dillingham Census Area, Alaska",4923.0,28.7,54150.0,21498.0,886.0,17.997156205565712
100,"Haines Borough, Alaska",2546.0,44.0,52866.0,31096.0,196.0,7.698350353495679
110,"Juneau City and Borough, Alaska",31897.0,37.3,81490.0,37558.0,1931.0,6.053860864658119
164,"Lake and Peninsula Borough, Alaska",1454.0,29.8,51786.0,21616.0,305.0,20.97661623108666
290,"Yukon-Koyukuk Census Area, Alaska",5656.0,35.3,34710.0,19729.0,1359.0,24.027581329561528
020,"Anchorage Municipality, Alaska",295237.0,32.8,77454.0,36214.0,22874.0,7.747673902661252
068,"Denali Borough, Alaska",2020.0,39.2,72500.0,35295.0,219.0,10.841584158415841
261,"Valdez-Cordova Census Area, Alaska",9682.0,38.0,74878.0,32579.0,787.0,8.128485850030986
105,"Hoonah-Angoon Census Area, Alaska",2141.0,46.4,49545.0,28806.0,318.0,14.852872489490892
230,"Skagway Municipality, Alaska",1080.0,44.3,71667.0,37139.0,59.0,5.462962962962963
198,"Prince of Wales-Hyder Census Area, Alaska",5672.0,39.4,46071.0,24581.0,850.0,14.98589562764457
019,"Pima County, Arizona",986891.0,37.8,45841.0,25269.0,184668.0,18.71209687797335
013,"Maricopa County, Arizona",3889161.0,35.0,53596.0,27256.0,639233.0,16.436269930712562
009,"Graham County, Arizona",37168.0,31.9,44943.0,17168.0,7402.0,19.91498062849763
023,"Santa Cruz County, Arizona",47122.0,35.7,37745.0,17664.0,12285.0,26.070625185688215
012,"La Paz County, Arizona",20408.0,53.8,35776.0,22200.0,3921.0,19.213053704429637
015,"Mohave County, Arizona",201680.0,48.0,39200.0,20833.0,37644.0,18.66521221737406
005,"Coconino County, Arizona",134795.0,31.0,49555.0,23382.0,29171.0,21.641010423235283
025,"Yavapai County, Arizona",211968.0,50.1,42987.0,25186.0,33026.0,15.580653683574878
011,"Greenlee County, Arizona",8679.0,33.6,47992.0,20516.0,1366.0,15.739140453969352
021,"Pinal County, Arizona",379128.0,36.1,50027.0,20910.0,55245.0,14.571595872634045
099,"Nevada County, Arkansas",8948.0,41.3,33694.0,18695.0,2332.0,26.06168976307555
037,"Cross County, Arkansas",17760.0,39.4,38085.0,18701.0,3042.0,17.12837837837838
039,"Dallas County, Arkansas",8045.0,43.0,28931.0,16838.0,1498.0,18.620261031696707
027,"Columbia County, Arkansas",24512.0,36.1,35128.0,19439.0,5831.0,23.78834856396867
115,"Ohio County, Indiana",6075.0,44.4,50377.0,25443.0,495.0,8.148148148148149
119,"Owen County, Indiana",21467.0,43.0,43950.0,21318.0,2943.0,13.709414450086179
121,"Parke County, Indiana",17210.0,41.5,43870.0,20534.0,2078.0,12.074375363160954
135,"Randolph County, Indiana",25975.0,41.2,40904.0,21592.0,4453.0,17.143407122232915
183,"Whitley County, Indiana",33274.0,40.3,51914.0,24613.0,2704.0,8.126465107892049
007,"Benton County, Indiana",8823.0,40.2,48711.0,23049.0,964.0,10.925988892666894
013,"Brown County, Indiana",15128.0,48.0,51568.0,25833.0,2181.0,14.4169751454257
023,"Clinton County, Indiana",33086.0,37.9,48953.0,21554.0,4489.0,13.567672127183704
133,"Putnam County, Indiana",37799.0,37.7,50821.0,21520.0,3114.0,8.238313182888437
161,"Union County, Indiana",7420.0,41.0,44161.0,20883.0,928.0,12.506738544474393
175,"Washington County, Indiana",28064.0,39.7,41986.0,21370.0,4164.0,14.83751425313569
027,"Daviess County, Indiana",31928.0,35.5,47165.0,21416.0,4034.0,12.634678025557504
029,"Dearborn County, Indiana",49975.0,40.9,56946.0,27058.0,4453.0,8.910455227613808
065,"Henry County, Indiana",49275.0,42.1,40679.0,20309.0,7820.0,15.8701166920345
083,"Knox County, Indiana",38266.0,39.2,42119.0,21047.0,4979.0,13.011550723880207
093,"Lawrence County, Indiana",46053.0,41.2,42627.0,22169.0,6884.0,14.947994701756672
095,"Madison County, Indiana",131027.0,39.4,43120.0,21527.0,21487.0,16.398910148290046
053,"Clinton County, Kentucky",10210.0,40.8,27100.0,16795.0,2449.0,23.98628795298727
065,"Estill County, Kentucky",14601.0,42.1,29184.0,16435.0,3932.0,26.929662351893707
083,"Richland Parish, Louisiana",20816.0,37.8,36835.0,18669.0,4247.0,20.402574942352036
099,"St. Martin Parish, Louisiana",52559.0,36.6,42186.0,22164.0,9413.0,17.909397058543732
127,"Winn Parish, Louisiana",15129.0,40.0,34322.0,16789.0,2999.0,19.822856765153016
033,"East Baton Rouge Parish, Louisiana",441901.0,32.7,48506.0,27505.0,82697.0,18.713920086173147
003,"Allen Parish, Louisiana",25674.0,38.9,38429.0,18857.0,3443.0,13.410454155955442
065,"Madison Parish, Louisiana",12049.0,34.5,25498.0,13585.0,4275.0,35.480122831770274
093,"St. James Parish, Louisiana",21916.0,38.4,55443.0,24930.0,3537.0,16.1388939587516
043,"Grant Parish, Louisiana",22113.0,37.5,39654.0,19018.0,3306.0,14.950481617148284
051,"Jefferson Parish, Louisiana",433477.0,38.6,48261.0,26908.0,70905.0,16.357269243812244
011,"Beauregard Parish, Louisiana",35891.0,37.2,46385.0,22509.0,5799.0,16.157253907664874
015,"Bossier Parish, Louisiana",119947.0,34.5,53248.0,27429.0,16848.0,14.04620373998516
037,"East Feliciana Parish, Louisiana",20111.0,40.9,47225.0,22099.0,3117.0,15.498980657351698
095,"St. John the Baptist Parish, Louisiana",45139.0,35.7,50635.0,21335.0,7126.0,15.7867919094353
073,"Ouachita Parish, Louisiana",154641.0,34.4,38955.0,21917.0,34274.0,22.16359180295006
079,"Rapides Parish, Louisiana",132034.0,37.3,40930.0,22126.0,25444.0,19.270793886423196
097,"St. Landry Parish, Louisiana",83534.0,36.9,35503.0,19387.0,22076.0,26.427562429669358
105,"Tangipahoa Parish, Louisiana",122665.0,33.7,40654.0,21273.0,25205.0,20.547833530346878
101,"St. Mary Parish, Louisiana",54078.0,37.6,41571.0,21313.0,11164.0,20.64425459521432
123,"West Carroll Parish, Louisiana",11540.0,40.7,33848.0,17980.0,2669.0,23.12824956672444
111,"Union Parish, Louisiana",22576.0,40.9,35828.0,19412.0,6189.0,27.414068036853294
021,"Caldwell Parish, Louisiana",10083.0,40.5,39385.0,22782.0,1948.0,19.31964693047704
035,"East Carroll Parish, Louisiana",7674.0,33.2,25321.0,12055.0,3139.0,40.9043523586135
055,"Lafayette Parish, Louisiana",224719.0,33.8,51462.0,28901.0,36600.0,16.287007329153298
039,"Evangeline Parish, Louisiana",33793.0,35.8,31832.0,18023.0,7711.0,22.81833515816885
061,"Lincoln Parish, Louisiana",46926.0,27.5,35769.0,20633.0,13150.0,28.02284447854068
087,"St. Bernard Parish, Louisiana",38850.0,32.9,41353.0,20316.0,7197.0,18.525096525096526
119,"Webster Parish, Louisiana",41039.0,40.7,35071.0,19871.0,8705.0,21.21153049538244
121,"West Baton Rouge Parish, Louisiana",24012.0,35.5,50926.0,24838.0,3408.0,14.192903548225887
047,"Iberville Parish, Louisiana",33360.0,38.3,45368.0,21177.0,5671.0,16.999400479616305
081,"Red River Parish, Louisiana",9028.0,39.5,39346.0,21443.0,1920.0,21.267168808152416
067,"Morehouse Parish, Louisiana",27603.0,38.5,28585.0,16683.0,7063.0,25.587798427707135
071,"Orleans Parish, Louisiana",357013.0,35.0,37146.0,26500.0,94602.0,26.498194743608778
109,"Terrebonne Parish, Louisiana",111868.0,35.2,49960.0,24114.0,18812.0,16.816247720527766
019,"Calcasieu Parish, Louisiana",193528.0,36.0,43499.0,24355.0,32865.0,16.98203877475094
027,"Claiborne Parish, Louisiana",16964.0,40.7,32996.0,17512.0,4525.0,26.674133459089838
009,"Avoyelles Parish, Louisiana",41765.0,38.5,33942.0,18006.0,8627.0,20.656051717945648
007,"Assumption Parish, Louisiana",23268.0,39.0,46116.0,21743.0,4315.0,18.54478253395221
077,"Pointe Coupee Parish, Louisiana",22736.0,42.6,45363.0,23742.0,3983.0,17.51847290640394
113,"Vermilion Parish, Louisiana",58394.0,36.4,44665.0,22589.0,9833.0,16.83905880741172
057,"Lafourche Parish, Louisiana",96755.0,36.8,50572.0,24798.0,13296.0,13.741925481887241
029,"Concordia Parish, Louisiana",20652.0,37.9,29022.0,16431.0,6090.0,29.488669378268447
059,"LaSalle Parish, Louisiana",14843.0,38.1,42528.0,22481.0,1958.0,13.19140335511689
125,"Saline County, Arkansas",109844.0,38.8,55348.0,25962.0,9315.0,8.48020829540075
141,"Van Buren County, Arkansas",17147.0,46.7,32517.0,18782.0,4120.0,24.02752668105208
065,"Izard County, Arkansas",13560.0,47.5,30661.0,18040.0,2402.0,17.71386430678466
083,"Santa Barbara County, California",427288.0,33.5,62779.0,30352.0,65740.0,15.385407500327648
025,"Imperial County, California",175201.0,31.8,41807.0,16763.0,38286.0,21.852614996489745
001,"Alameda County, California",1535248.0,36.8,72112.0,35763.0,188501.0,12.278211728658823
055,"Napa County, California",137837.0,39.8,70443.0,34795.0,13563.0,9.839883340467363
075,"San Francisco County, California",817501.0,38.5,75604.0,48486.0,108306.0,13.248424160949039
011,"Colusa County, California",21366.0,33.9,52158.0,21579.0,2635.0,12.332678086679772
031,"Kings County, California",151806.0,31.1,48133.0,18429.0,28019.0,18.45710973215815
019,"Fresno County, California",939605.0,30.9,45563.0,20208.0,239584.0,25.498374316867196
059,"Orange County, California",3051771.0,36.4,75422.0,34057.0,373049.0,12.224016808600645
101,"Sutter County, California",94787.0,34.8,50408.0,23602.0,15596.0,16.453733106860646
077,"San Joaquin County, California",693177.0,32.9,53380.0,22589.0,123115.0,17.76097591235716
007,"Archuleta County, Colorado",12109.0,47.8,48933.0,29793.0,1161.0,9.587909819142787
055,"Huerfano County, Colorado",6625.0,52.6,33298.0,24058.0,1265.0,19.09433962264151
015,"Chaffee County, Colorado",18063.0,47.8,46504.0,27182.0,1358.0,7.5181309859934675
045,"Garfield County, Colorado",56687.0,35.1,57022.0,26603.0,6598.0,11.6393529380634
079,"Mineral County, Colorado",761.0,60.8,47083.0,42255.0,49.0,6.438896189224704
115,"Sedgwick County, Colorado",2376.0,47.2,40221.0,21536.0,441.0,18.560606060606062
027,"Custer County, Colorado",4245.0,54.6,32427.0,25761.0,613.0,14.440518256772673
001,"Adams County, Colorado",452030.0,32.6,56270.0,24195.0,63540.0,14.056589164435989
065,"Lake County, Colorado",7332.0,34.9,44610.0,25029.0,1032.0,14.075286415711947
097,"Pitkin County, Colorado",17173.0,43.3,72745.0,51814.0,1730.0,10.073953298782973
017,"Cheyenne County, Colorado",2189.0,38.6,51641.0,23647.0,154.0,7.035175879396985
033,"Dolores County, Colorado",1709.0,48.2,37750.0,22880.0,253.0,14.803978935049736
069,"Larimer County, Colorado",305798.0,35.5,58626.0,30740.0,41846.0,13.684196757336542
113,"San Miguel County, Colorado",7496.0,38.9,63594.0,40827.0,793.0,10.57897545357524
039,"Elbert County, Colorado",23295.0,43.8,82118.0,36077.0,1503.0,6.4520283322601415
125,"Yuma County, Colorado",10093.0,35.8,44308.0,22498.0,818.0,8.104626969186565
117,"Summit County, Colorado",28091.0,36.0,63697.0,34025.0,3836.0,13.655619237478195
029,"Delta County, Colorado",30659.0,46.7,42078.0,24771.0,4576.0,14.925470498059298
015,"Windham County, Connecticut",118115.0,39.7,59333.0,27893.0,12945.0,10.95965796046226
007,"Middlesex County, Connecticut",165690.0,43.4,76994.0,39992.0,10207.0,6.160299354215704
133,"Washington County, Florida",24702.0,40.5,38501.0,17385.0,4500.0,18.217148409035705
009,"Brevard County, Florida",545667.0,45.9,48039.0,27009.0,72534.0,13.292722484592252
069,"Lake County, Florida",300926.0,46.0,45035.0,24183.0,40870.0,13.581412041498574
105,"Polk County, Florida",610295.0,40.1,43113.0,21285.0,108507.0,17.779434535757296
043,"Glades County, Florida",13080.0,43.8,34694.0,16011.0,2893.0,22.117737003058103
063,"Jackson County, Florida",49326.0,40.6,36809.0,17525.0,8280.0,16.78627904147914
117,"Seminole County, Florida",427184.0,38.6,58175.0,28675.0,47668.0,11.158657627626503
005,"Bay County, Florida",170704.0,39.7,47461.0,24498.0,24583.0,14.400951354391227
045,"Gulf County, Florida",15793.0,44.2,40455.0,18546.0,2209.0,13.987209523206484
097,"Osceola County, Florida",279837.0,35.6,43891.0,19007.0,49482.0,17.68243656128389
131,"Walton County, Florida",56590.0,43.1,43640.0,25845.0,9716.0,17.169111150379926
065,"Jefferson County, Florida",14469.0,44.2,44170.0,21184.0,2164.0,14.956113069320617
049,"Hardee County, Florida",27336.0,33.7,37125.0,15366.0,7564.0,27.670471173544044
095,"Orange County, Florida",1175416.0,34.0,47581.0,24877.0,195229.0,16.609353624589083
041,"Gilchrist County, Florida",16917.0,40.6,38406.0,20180.0,3779.0,22.3384760891411
001,"Alachua County, Florida",249848.0,30.3,42149.0,24857.0,58496.0,23.412634882008263
123,"Perry County, Indiana",19450.0,40.8,47596.0,20934.0,1932.0,9.933161953727506
125,"Pike County, Indiana",12780.0,42.9,40680.0,22245.0,1592.0,12.456964006259781
131,"Pulaski County, Indiana",13253.0,41.8,44764.0,21641.0,1815.0,13.695012450011319
151,"Steuben County, Indiana",34190.0,40.5,48080.0,23975.0,3784.0,11.067563615092132
171,"Warren County, Indiana",8464.0,43.2,52317.0,27390.0,596.0,7.041587901701323
179,"Wells County, Indiana",27707.0,40.9,48136.0,24269.0,2896.0,10.452232287869492
031,"Decatur County, Indiana",25939.0,39.1,48047.0,22046.0,3591.0,13.844018659161879
035,"Delaware County, Indiana",117575.0,34.8,37474.0,20854.0,24414.0,20.764618328726346
077,"Jefferson County, Indiana",32449.0,41.0,43795.0,21524.0,4123.0,12.706092637677587
079,"Jennings County, Indiana",28324.0,38.4,44128.0,20109.0,4644.0,16.395989267052677
103,"Miami County, Indiana",36624.0,40.1,42023.0,20475.0,5968.0,16.295325469637397
109,"Morgan County, Indiana",69217.0,40.4,55354.0,25781.0,7838.0,11.323807735093979
111,"Newton County, Indiana",14151.0,42.7,50262.0,25594.0,1567.0,11.073422372977175
141,"St. Joseph County, Indiana",266694.0,36.4,44582.0,23509.0,45002.0,16.874020412907676
085,"Kosciusko County, Indiana",77527.0,38.1,50859.0,24881.0,9040.0,11.660453777393682
155,"Switzerland County, Indiana",10534.0,40.6,44143.0,20019.0,2305.0,21.881526485665464
163,"Vanderburgh County, Indiana",180233.0,37.6,43540.0,24378.0,27504.0,15.260246458750617
015,"Carroll County, Indiana",20109.0,41.3,50542.0,24531.0,2123.0,10.557461833010095
105,"Monroe County, Indiana",139634.0,27.9,40052.0,23032.0,31344.0,22.447254966555423
045,"Fountain County, Indiana",17108.0,42.2,45884.0,23063.0,2002.0,11.702127659574469
149,"Starke County, Indiana",23267.0,41.2,40126.0,19773.0,3895.0,16.740447844586754
025,"Crawford County, Indiana",10656.0,42.1,39700.0,20504.0,2063.0,19.359984984984983
055,"Greene County, Indiana",33001.0,41.7,43980.0,22235.0,4573.0,13.85715584376231
097,"Marion County, Indiana",912242.0,34.0,42334.0,24124.0,182506.0,20.00631411401799
011,"Benton County, Iowa",25971.0,40.4,56669.0,26624.0,2159.0,8.313118478302723
061,"Dubuque County, Iowa",94411.0,38.8,51475.0,26254.0,9891.0,10.476533454788107
071,"Fremont County, Iowa",7291.0,46.0,50520.0,26930.0,727.0,9.971197366616376
151,"Pocahontas County, Iowa",7243.0,47.4,44073.0,25556.0,1002.0,13.834046665746238
173,"Taylor County, Iowa",6256.0,44.4,43804.0,23793.0,884.0,14.130434782608695
177,"Van Buren County, Iowa",7517.0,44.1,43181.0,21368.0,1224.0,16.28309165890648
159,"Ringgold County, Iowa",5107.0,46.0,44551.0,23324.0,651.0,12.74720971215978
003,"Adams County, Iowa",3973.0,46.9,45871.0,23707.0,442.0,11.125094387113013
009,"Audubon County, Iowa",6002.0,47.1,48313.0,30919.0,554.0,9.23025658113962
039,"Clarke County, Iowa",9311.0,41.0,43216.0,23472.0,1238.0,13.29610138545806
051,"Davis County, Iowa",8755.0,38.0,45040.0,22210.0,1820.0,20.788121073672187
093,"Ida County, Iowa",7099.0,44.5,43449.0,25869.0,992.0,13.973799126637555
103,"Johnson County, Iowa",134034.0,29.5,53424.0,29592.0,22300.0,16.637569571899668
135,"Monroe County, Iowa",8010.0,42.3,45997.0,24508.0,924.0,11.535580524344569
179,"Wapello County, Iowa",35469.0,39.8,41425.0,22699.0,6582.0,18.55704981815106
167,"Sioux County, Iowa",34050.0,33.2,57227.0,24324.0,2592.0,7.612334801762114
025,"Calhoun County, Iowa",9952.0,47.4,44484.0,25766.0,1258.0,12.640675241157556
027,"Carroll County, Iowa",20732.0,42.2,48361.0,25430.0,1954.0,9.425043411151842
033,"Cerro Gordo County, Iowa",43932.0,43.9,44795.0,27291.0,5640.0,12.838022398251844
073,"Greene County, Iowa",9255.0,45.1,45865.0,26205.0,1184.0,12.793084819016748
083,"Hardin County, Iowa",17453.0,44.0,49342.0,25153.0,1429.0,8.187704119635592
117,"Lucas County, Iowa",8840.0,44.3,43288.0,21126.0,1469.0,16.61764705882353
119,"Lyon County, Iowa",11659.0,38.0,52152.0,23683.0,916.0,7.856591474397461
029,"Clearwater County, Minnesota",8725.0,42.7,43269.0,22157.0,1419.0,16.263610315186245
059,"Isanti County, Minnesota",38078.0,38.2,57353.0,25482.0,3020.0,7.9310888176900045
099,"Mower County, Minnesota",39252.0,38.6,46004.0,24990.0,6267.0,15.966065423417914
109,"Olmsted County, Minnesota",146063.0,36.4,66252.0,34073.0,11468.0,7.851406584829833
115,"St. Clair County, Alabama",84521.0,38.9,50786.0,23872.0,12527.0,14.821168703635783
003,"Baldwin County, Alabama",187114.0,41.5,50221.0,26766.0,25752.0,13.762732879421101
069,"Houston County, Alabama",102326.0,38.6,40948.0,23316.0,18238.0,17.823427085980104
125,"Tuscaloosa County, Alabama",196824.0,31.4,45408.0,22637.0,35293.0,17.931248221761575
031,"Coffee County, Alabama",50468.0,37.8,43768.0,23380.0,9238.0,18.304668304668304
109,"Pike County, Alabama",32977.0,31.6,33090.0,19715.0,8563.0,25.96658276980926
051,"Grant County, Minnesota",5990.0,47.0,50030.0,26665.0,597.0,9.96661101836394
087,"Mahnomen County, Minnesota",5475.0,37.1,40282.0,19517.0,1412.0,25.789954337899545
173,"Yellow Medicine County, Minnesota",10294.0,43.2,52510.0,25303.0,1233.0,11.977851175442005
013,"Blue Earth County, Minnesota",64504.0,30.0,49935.0,25380.0,11749.0,18.214374302368846
077,"Lake of the Woods County, Minnesota",3998.0,48.5,44069.0,21903.0,311.0,7.7788894447223615
137,"St. Louis County, Minnesota",200327.0,40.8,46517.0,25946.0,31420.0,15.684356077812776
037,"Dakota County, Minnesota",402306.0,37.1,73732.0,34828.0,30326.0,7.538043181061182
083,"Lyon County, Minnesota",25703.0,34.7,49594.0,26028.0,3546.0,13.79605493522157
129,"Renville County, Minnesota",15499.0,43.9,50802.0,26062.0,1759.0,11.349119298019227
031,"Cook County, Minnesota",5195.0,50.2,52215.0,32868.0,427.0,8.21944177093359
017,"Chambers County, Alabama",34145.0,42.4,32402.0,19291.0,8114.0,23.76336213208376
101,"Montgomery County, Alabama",228980.0,34.8,44790.0,24975.0,46855.0,20.462485806620666
